RAMP ID,Title,Status,Category,Type,Open Date,Close Date,Department,URL
225991,RFB-IS-26200313 - HARDWARE - SECURITY - LAPTOP LOCK (BRAND ONLY) - Closing: 11/4/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/22/2025 12:30:03 PM,11/04/2025 08:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHkpzIAD
225989,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 12:30:03 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHkpxIAD
225990,RFB-IS-26200311 - 15760P-SSB-ACR-07-SERVICES-PIPETTE CALIBRATION - Closing: 11/4/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/22/2025 12:30:03 PM,11/04/2025 08:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHkpyIAD
225988,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 11:30:04 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHcScIAL
225987,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 10:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHWa7IAH
225986,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 09:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHX4jIAH
225985,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 08:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHULNIA5
225984,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 07:30:04 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHRP7IAP
225983,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 06:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHG3wIAH
225982,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 05:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHFpQIAX
225980,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 04:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UH7zzIAD
225981,BRC0000597 - On-Call Operated Heavy Equipment Rental Services Program - Closing: 11/19/2025 5:30 PM,Open,Personal Services,None,10/22/2025 04:30:00 AM,11/20/2025 01:30:00 AM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UH800IAD
225979,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 03:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UHEIDIA5
225978,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 02:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UH7yIIAT
225976,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 01:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UH4M5IAL
225973,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/22/2025 12:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UGqkbIAD
225928,Erosion Control for Hillside Damage (FY 25/26),Open,Construction,TOS - Task Order Solicitation,10/22/2025 12:00:00 AM,11/14/2025 10:00:00 PM,"Engineering Bureau, Public Works",https://www.rampla.org/s/opportunity-details?id=006Ql00000UDzMAIA1
225972,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 11:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UGucrIAD
225971,"RADIOS, ACCESSORIES AND RELATED PARTS FOR HARRIS RF COMM",Open,Commodity,RFQ - Request for Quote,10/21/2025 10:54:43 PM,10/28/2025 06:00:00 PM,General Services,https://www.rampla.org/s/opportunity-details?id=006Ql00000UGpGbIAL
225970,"PICKLEBALL NOISE FENCE, MFR.: ACOUSTIBLOK",Open,Commodity,RFQ - Request for Quote,10/21/2025 10:54:39 PM,10/28/2025 06:00:00 PM,General Services,https://www.rampla.org/s/opportunity-details?id=006Ql00000UGpEzIAL
225969,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 10:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UGiqEIAT
225968,Economic Study to Inform the Development of the Van Nuys Airport Specific Plan,Open,Personal Services,TOS - Task Order Solicitation,10/21/2025 10:30:00 PM,11/20/2025 11:00:00 PM,Planning,https://www.rampla.org/s/opportunity-details?id=006Ql00000UGjPhIAL
225643,Reissue TOS No. 201 - Connecting Canoga Park Project,Open,Personal Services,TOS - Task Order Solicitation,10/21/2025 10:00:00 PM,11/22/2025 12:00:00 AM,"Engineering Bureau, Public Works",https://www.rampla.org/s/opportunity-details?id=006Ql00000TicDlIAJ
225966,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 09:30:05 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UGYapIAH
225965,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 08:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UGTftIAH
225964,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 07:30:04 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UG0ikIAD
225963,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 06:30:05 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UG5GzIAL
225961,"0737 TRANSFORMERS, 34.4-KV, THREE-PHASE, PADMOUNT, 1000-KVA AND BELOW",Open,Commodity,IFB - Invitation for Bid,10/21/2025 06:09:19 PM,11/21/2025 10:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000UFyfKIAT
225960,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 05:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UFh9qIAD
225956,"144920 PUMP, HYDRAULIC",Open,Commodity,IFB - Invitation for Bid,10/21/2025 04:34:07 PM,10/28/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000UFiU5IAL
225955,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 04:30:02 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UFdcUIAT
225954,"144873 INSULATOR, VISE-TOP PIN",Open,Commodity,IFB - Invitation for Bid,10/21/2025 03:35:35 PM,10/28/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000UFSNiIAP
225953,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 03:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UFSynIAH
225952,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 02:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UFH2TIAX
225950,"144919 CORD, ROPE",Open,Commodity,IFB - Invitation for Bid,10/21/2025 02:04:01 PM,10/27/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000UFDIDIA5
225951,"144819 SPEAKER, SIREN",Open,Commodity,IFB - Invitation for Bid,10/21/2025 02:02:40 PM,10/27/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000UF3M6IAL
225947,RFB-IS-26200309 - 26-158  Licences - S-Docs-BRAND ONLY - Closing: 10/27/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/21/2025 01:30:01 PM,10/27/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UF422IAD
225949,RFB-IS-26200308 - 15760G-9638-02-G9638-24-LABTECH SUPPLY COMPANY-LAB FURNITURE - Closing: 11/10/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/21/2025 01:30:01 PM,11/10/2025 08:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UF424IAD
225946,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 01:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UF421IAD
225948,RFB-IS-26200310 - 26-0928-SOFTWARE-TEAMVIEWER TENSOR RENEWAL - BRAND SPECIFIC - Closing: 10/27/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/21/2025 01:30:01 PM,10/27/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UF423IAD
225941,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 12:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEu2fIAD
225940,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 11:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEnVpIAL
225939,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 10:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEb02IAD
225938,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 09:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEZcYIAX
225937,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 08:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEdeXIAT
225936,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 07:30:06 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEaryIAD
225935,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 06:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEVxAIAX
225934,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 05:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UERzzIAH
225933,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 04:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEHR8IAP
225932,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 03:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UECBOIA5
225931,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 02:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEIa5IAH
225930,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 01:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UEBDeIAP
225929,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/21/2025 12:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UE7BfIAL
225927,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 11:30:02 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UE4orIAD
225925,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 10:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UDt3pIAD
225923,"144468 NUT, BOLTS, AND GASKETS",Open,Commodity,IFB - Invitation for Bid,10/20/2025 09:30:51 PM,10/24/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000UDfDnIAL
225922,LACDA25-120 - Senior Grant Program Construction Rehabilitation Service - SG22-262 - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 09:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UDlRGIA1
225920,RFQ R-26016 Electrical Engineering Services,Open,Construction,RFQ-Bench,10/20/2025 09:30:00 PM,11/15/2025 12:00:00 AM,LAUSD,https://www.rampla.org/s/opportunity-details?id=006Ql00000UDWP0IAP
225921,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 09:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UDlRFIA1
225919,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 08:30:03 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UDX89IAH
225641,"144790 MOWER, FLAIL WITH HYDRAULIC SIDE SHIFT HITCH",Amended,Commodity,IFB - Invitation for Bid,10/20/2025 07:53:18 PM,10/27/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TiUUkIAN
225917,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 07:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UDLRxIAP
225918,RFB: Purchasing of Automotive and Industrial Batteries at LAX and VNY (Commodity),Open,Commodity,RFB - Request For Bid,10/20/2025 07:00:00 PM,11/29/2025 12:00:00 AM,"Airports, Los Angeles World",https://www.rampla.org/s/opportunity-details?id=006Ql00000UDOeMIAX
225915,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 06:30:02 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UD8bCIAT
225912,LACDA25-112 - Senior Grant Program Construction Rehabilitation Service - SG22-248 - Closing: 10/28/2025 3:00 PM,Open,Personal Services,None,10/20/2025 05:30:01 PM,10/28/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UCt7WIAT
225911,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 05:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UCt7VIAT
225910,"144868 ANALYZER, VIBRALIGN FALCON, PORTABLE",Open,Commodity,IFB - Invitation for Bid,10/20/2025 05:18:49 PM,11/03/2025 10:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000UCmPOIA1
225909,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 04:30:12 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UCiyTIAT
225907,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 03:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UCYMPIA5
225906,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 02:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UCJqUIAX
225904,"144263 HOISTS, CHAIN, HOOK MOUNTED",Open,Commodity,IFB - Invitation for Bid,10/20/2025 01:43:37 PM,10/30/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000UCFLNIA5
225903,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 01:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UCArxIAH
225294,General Manager's Hearing Officer Services for Rent Stabilization and Housing Code Enforcement Programs Expansion RFP,Open,Personal Services,RFP - Request For Proposal,10/20/2025 01:00:00 PM,11/25/2025 01:00:00 AM,"Housing Department, Los Angeles",https://www.rampla.org/s/opportunity-details?id=006Ql00000Stx8zIAB
225900,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 12:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UC1K1IAL
225899,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 11:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UBv89IAD
225898,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 10:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UBl2OIAT
225897,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 09:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UBocvIAD
225896,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 08:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UBmPpIAL
225895,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 07:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UBDohIAH
225894,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 06:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAuFnIAL
225893,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 05:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAo3wIAD
225892,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 04:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAsSTIA1
225891,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 03:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UApO9IAL
225890,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 02:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAmBmIAL
225889,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 01:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAi9mIAD
225888,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/20/2025 12:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAf0bIAD
225887,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 11:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAbLBIA1
225886,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 10:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAY7BIAX
225885,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 09:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAVVtIAP
225884,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 08:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAMpHIAX
225883,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 07:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAC0HIAX
225882,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 06:30:19 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UAJXyIAP
225881,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 05:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UABCFIA5
225880,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 04:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UA9juIAD
225879,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 03:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UA2TuIAL
225878,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 02:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UA5htIAD
225877,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 01:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000UA16QIAT
225876,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 12:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9zfhIAB
225875,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 11:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9wecIAB
225874,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 10:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9uRVIAZ
225873,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 09:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9nugIAB
225872,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 08:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9gA6IAJ
225871,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 07:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9mQjIAJ
225870,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 06:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9jHZIAZ
225869,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 05:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9eplIAB
225868,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 04:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9Wx4IAF
225867,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 03:30:03 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9YqnIAF
